装备类别,equipment_id,名称,career,职业,quality_tier,品质,部位,底材/基础装备ID,元素,技能/被动/效果ID,核心技能ID,套装ID,来源
防具,3000633,启程披风,0,全职业,2,蓝/精良,槽位105,3000633,,0,,0,src/conf/conf_armor.erl:11413
防具,3000634,启程披风,0,全职业,2,蓝/精良,槽位105,3000634,,0,,0,src/conf/conf_armor.erl:11431
防具,3000635,启程披风,0,全职业,2,蓝/精良,槽位105,3000635,,0,,0,src/conf/conf_armor.erl:11449
防具,3000636,启程披风,0,全职业,2,蓝/精良,槽位105,3000636,,0,,0,src/conf/conf_armor.erl:11467
防具,3000637,启程披风,0,全职业,2,蓝/精良,槽位105,3000637,,0,,0,src/conf/conf_armor.erl:11485
防具,3000638,启程披风,0,全职业,2,蓝/精良,槽位105,3000638,,0,,0,src/conf/conf_armor.erl:11503
防具,3000639,启程披风,0,全职业,2,蓝/精良,槽位105,3000639,,0,,0,src/conf/conf_armor.erl:11521
防具,3000640,启程披风,0,全职业,2,蓝/精良,槽位105,3000640,,0,,0,src/conf/conf_armor.erl:11539
防具,3000641,寻路披风,0,全职业,2,蓝/精良,槽位105,3000641,,0,,0,src/conf/conf_armor.erl:11557
防具,3000642,寻路披风,0,全职业,2,蓝/精良,槽位105,3000642,,0,,0,src/conf/conf_armor.erl:11575
防具,3000643,寻路披风,0,全职业,2,蓝/精良,槽位105,3000643,,0,,0,src/conf/conf_armor.erl:11593
防具,3000644,寻路披风,0,全职业,2,蓝/精良,槽位105,3000644,,0,,0,src/conf/conf_armor.erl:11611
防具,3000645,寻路披风,0,全职业,2,蓝/精良,槽位105,3000645,,0,,0,src/conf/conf_armor.erl:11629
防具,3000646,寻路披风,0,全职业,2,蓝/精良,槽位105,3000646,,0,,0,src/conf/conf_armor.erl:11647
防具,3000647,寻路披风,0,全职业,2,蓝/精良,槽位105,3000647,,0,,0,src/conf/conf_armor.erl:11665
防具,3000648,寻路披风,0,全职业,2,蓝/精良,槽位105,3000648,,0,,0,src/conf/conf_armor.erl:11683
防具,3000649,寻路披风,0,全职业,2,蓝/精良,槽位105,3000649,,0,,0,src/conf/conf_armor.erl:11701
防具,3000650,寻路披风,0,全职业,2,蓝/精良,槽位105,3000650,,0,,0,src/conf/conf_armor.erl:11719
防具,3000651,远行披风,0,全职业,2,蓝/精良,槽位105,3000651,,0,,0,src/conf/conf_armor.erl:11737
防具,3000652,远行披风,0,全职业,2,蓝/精良,槽位105,3000652,,0,,0,src/conf/conf_armor.erl:11755
防具,3000653,远行披风,0,全职业,2,蓝/精良,槽位105,3000653,,0,,0,src/conf/conf_armor.erl:11773
防具,3000654,远行披风,0,全职业,2,蓝/精良,槽位105,3000654,,0,,0,src/conf/conf_armor.erl:11791
防具,3000655,远行披风,0,全职业,2,蓝/精良,槽位105,3000655,,0,,0,src/conf/conf_armor.erl:11809
防具,3000656,远行披风,0,全职业,2,蓝/精良,槽位105,3000656,,0,,0,src/conf/conf_armor.erl:11827
防具,3000657,远行披风,0,全职业,2,蓝/精良,槽位105,3000657,,0,,0,src/conf/conf_armor.erl:11845
防具,3000658,远行披风,0,全职业,2,蓝/精良,槽位105,3000658,,0,,0,src/conf/conf_armor.erl:11863
防具,3000659,远行披风,0,全职业,2,蓝/精良,槽位105,3000659,,0,,0,src/conf/conf_armor.erl:11881
防具,3000660,远行披风,0,全职业,2,蓝/精良,槽位105,3000660,,0,,0,src/conf/conf_armor.erl:11899
防具,3000661,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000661,,0,,0,src/conf/conf_armor.erl:11917
防具,3000662,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000662,,0,,0,src/conf/conf_armor.erl:11935
防具,3000663,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000663,,0,,0,src/conf/conf_armor.erl:11953
防具,3000664,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000664,,0,,0,src/conf/conf_armor.erl:11971
防具,3000665,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000665,,0,,0,src/conf/conf_armor.erl:11989
防具,3000666,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000666,,0,,0,src/conf/conf_armor.erl:12007
防具,3000667,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000667,,0,,0,src/conf/conf_armor.erl:12025
防具,3000668,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000668,,0,,0,src/conf/conf_armor.erl:12043
防具,3000669,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000669,,0,,0,src/conf/conf_armor.erl:12061
防具,3000670,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000670,,0,,0,src/conf/conf_armor.erl:12079
防具,3000671,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000671,,0,,0,src/conf/conf_armor.erl:12097
防具,3000672,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000672,,0,,0,src/conf/conf_armor.erl:12115
防具,3000673,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000673,,0,,0,src/conf/conf_armor.erl:12133
防具,3000674,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000674,,0,,0,src/conf/conf_armor.erl:12151
防具,3000675,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000675,,0,,0,src/conf/conf_armor.erl:12169
防具,3000676,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000676,,0,,0,src/conf/conf_armor.erl:12187
防具,3000677,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000677,,0,,0,src/conf/conf_armor.erl:12205
防具,3000678,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000678,,0,,0,src/conf/conf_armor.erl:12223
防具,3000679,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000679,,0,,0,src/conf/conf_armor.erl:12241
防具,3000680,拓荒披风,0,全职业,2,蓝/精良,槽位105,3000680,,0,,0,src/conf/conf_armor.erl:12259
防具,3000681,远征披风,0,全职业,2,蓝/精良,槽位105,3000681,,0,,0,src/conf/conf_armor.erl:12277
防具,3000682,远征披风,0,全职业,2,蓝/精良,槽位105,3000682,,0,,0,src/conf/conf_armor.erl:12295
防具,3000683,远征披风,0,全职业,2,蓝/精良,槽位105,3000683,,0,,0,src/conf/conf_armor.erl:12313
防具,3000684,远征披风,0,全职业,2,蓝/精良,槽位105,3000684,,0,,0,src/conf/conf_armor.erl:12331
防具,3000685,远征披风,0,全职业,2,蓝/精良,槽位105,3000685,,0,,0,src/conf/conf_armor.erl:12349
防具,3000686,远征披风,0,全职业,2,蓝/精良,槽位105,3000686,,0,,0,src/conf/conf_armor.erl:12367
防具,3000687,远征披风,0,全职业,2,蓝/精良,槽位105,3000687,,0,,0,src/conf/conf_armor.erl:12385
防具,3000688,远征披风,0,全职业,2,蓝/精良,槽位105,3000688,,0,,0,src/conf/conf_armor.erl:12403
防具,3000689,远征披风,0,全职业,2,蓝/精良,槽位105,3000689,,0,,0,src/conf/conf_armor.erl:12421
防具,3000690,远征披风,0,全职业,2,蓝/精良,槽位105,3000690,,0,,0,src/conf/conf_armor.erl:12439
防具,3000691,远征披风,0,全职业,2,蓝/精良,槽位105,3000691,,0,,0,src/conf/conf_armor.erl:12457
防具,3000692,远征披风,0,全职业,2,蓝/精良,槽位105,3000692,,0,,0,src/conf/conf_armor.erl:12475
防具,3000693,远征披风,0,全职业,2,蓝/精良,槽位105,3000693,,0,,0,src/conf/conf_armor.erl:12493
防具,3000694,远征披风,0,全职业,2,蓝/精良,槽位105,3000694,,0,,0,src/conf/conf_armor.erl:12511
防具,3000695,远征披风,0,全职业,2,蓝/精良,槽位105,3000695,,0,,0,src/conf/conf_armor.erl:12529
防具,3000696,远征披风,0,全职业,2,蓝/精良,槽位105,3000696,,0,,0,src/conf/conf_armor.erl:12547
防具,3000697,远征披风,0,全职业,2,蓝/精良,槽位105,3000697,,0,,0,src/conf/conf_armor.erl:12565
防具,3000698,远征披风,0,全职业,2,蓝/精良,槽位105,3000698,,0,,0,src/conf/conf_armor.erl:12583
防具,3000699,远征披风,0,全职业,2,蓝/精良,槽位105,3000699,,0,,0,src/conf/conf_armor.erl:12601
防具,3000700,远征披风,0,全职业,2,蓝/精良,槽位105,3000700,,0,,0,src/conf/conf_armor.erl:12619
防具,3000701,破境披风,0,全职业,2,蓝/精良,槽位105,3000701,,0,,0,src/conf/conf_armor.erl:12637
防具,3000702,破境披风,0,全职业,2,蓝/精良,槽位105,3000702,,0,,0,src/conf/conf_armor.erl:12655
防具,3000703,破境披风,0,全职业,2,蓝/精良,槽位105,3000703,,0,,0,src/conf/conf_armor.erl:12673
防具,3000704,破境披风,0,全职业,2,蓝/精良,槽位105,3000704,,0,,0,src/conf/conf_armor.erl:12691
防具,3000705,破境披风,0,全职业,2,蓝/精良,槽位105,3000705,,0,,0,src/conf/conf_armor.erl:12709
防具,3000706,破境披风,0,全职业,2,蓝/精良,槽位105,3000706,,0,,0,src/conf/conf_armor.erl:12727
防具,3000707,破境披风,0,全职业,2,蓝/精良,槽位105,3000707,,0,,0,src/conf/conf_armor.erl:12745
防具,3000708,破境披风,0,全职业,2,蓝/精良,槽位105,3000708,,0,,0,src/conf/conf_armor.erl:12763
防具,3000709,破境披风,0,全职业,2,蓝/精良,槽位105,3000709,,0,,0,src/conf/conf_armor.erl:12781
防具,3000710,破境披风,0,全职业,2,蓝/精良,槽位105,3000710,,0,,0,src/conf/conf_armor.erl:12799
防具,3000711,破境披风,0,全职业,2,蓝/精良,槽位105,3000711,,0,,0,src/conf/conf_armor.erl:12817
防具,3000712,破境披风,0,全职业,2,蓝/精良,槽位105,3000712,,0,,0,src/conf/conf_armor.erl:12835
防具,3000713,破境披风,0,全职业,2,蓝/精良,槽位105,3000713,,0,,0,src/conf/conf_armor.erl:12853
防具,3000714,破境披风,0,全职业,2,蓝/精良,槽位105,3000714,,0,,0,src/conf/conf_armor.erl:12871
防具,3000715,破境披风,0,全职业,2,蓝/精良,槽位105,3000715,,0,,0,src/conf/conf_armor.erl:12889
防具,3000716,破境披风,0,全职业,2,蓝/精良,槽位105,3000716,,0,,0,src/conf/conf_armor.erl:12907
防具,3000717,破境披风,0,全职业,2,蓝/精良,槽位105,3000717,,0,,0,src/conf/conf_armor.erl:12925
防具,3000718,破境披风,0,全职业,2,蓝/精良,槽位105,3000718,,0,,0,src/conf/conf_armor.erl:12943
防具,3000719,破境披风,0,全职业,2,蓝/精良,槽位105,3000719,,0,,0,src/conf/conf_armor.erl:12961
防具,3000720,破境披风,0,全职业,2,蓝/精良,槽位105,3000720,,0,,0,src/conf/conf_armor.erl:12979
防具,3000721,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000721,,0,,0,src/conf/conf_armor.erl:12997
防具,3000722,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000722,,0,,0,src/conf/conf_armor.erl:13015
防具,3000723,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000723,,0,,0,src/conf/conf_armor.erl:13033
防具,3000724,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000724,,0,,0,src/conf/conf_armor.erl:13051
防具,3000725,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000725,,0,,0,src/conf/conf_armor.erl:13069
防具,3000726,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000726,,0,,0,src/conf/conf_armor.erl:13087
防具,3000727,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000727,,0,,0,src/conf/conf_armor.erl:13105
防具,3000728,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000728,,0,,0,src/conf/conf_armor.erl:13123
防具,3000729,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000729,,0,,0,src/conf/conf_armor.erl:13141
防具,3000730,启程胸甲,0,全职业,2,蓝/精良,槽位106,3000730,,0,,0,src/conf/conf_armor.erl:13159
防具,3000731,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000731,,0,,0,src/conf/conf_armor.erl:13177
防具,3000732,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000732,,0,,0,src/conf/conf_armor.erl:13195
防具,3000733,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000733,,0,,0,src/conf/conf_armor.erl:13213
防具,3000734,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000734,,0,,0,src/conf/conf_armor.erl:13231
防具,3000735,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000735,,0,,0,src/conf/conf_armor.erl:13249
防具,3000736,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000736,,0,,0,src/conf/conf_armor.erl:13267
防具,3000737,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000737,,0,,0,src/conf/conf_armor.erl:13285
防具,3000738,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000738,,0,,0,src/conf/conf_armor.erl:13303
防具,3000739,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000739,,0,,0,src/conf/conf_armor.erl:13321
防具,3000740,寻路胸甲,0,全职业,2,蓝/精良,槽位106,3000740,,0,,0,src/conf/conf_armor.erl:13339
防具,3000741,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000741,,0,,0,src/conf/conf_armor.erl:13357
防具,3000742,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000742,,0,,0,src/conf/conf_armor.erl:13375
防具,3000743,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000743,,0,,0,src/conf/conf_armor.erl:13393
防具,3000744,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000744,,0,,0,src/conf/conf_armor.erl:13411
防具,3000745,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000745,,0,,0,src/conf/conf_armor.erl:13429
防具,3000746,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000746,,0,,0,src/conf/conf_armor.erl:13447
防具,3000747,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000747,,0,,0,src/conf/conf_armor.erl:13465
防具,3000748,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000748,,0,,0,src/conf/conf_armor.erl:13483
防具,3000749,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000749,,0,,0,src/conf/conf_armor.erl:13501
防具,3000750,远行胸甲,0,全职业,2,蓝/精良,槽位106,3000750,,0,,0,src/conf/conf_armor.erl:13519
防具,3000751,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000751,,0,,0,src/conf/conf_armor.erl:13537
防具,3000752,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000752,,0,,0,src/conf/conf_armor.erl:13555
防具,3000753,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000753,,0,,0,src/conf/conf_armor.erl:13573
防具,3000754,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000754,,0,,0,src/conf/conf_armor.erl:13591
防具,3000755,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000755,,0,,0,src/conf/conf_armor.erl:13609
防具,3000756,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000756,,0,,0,src/conf/conf_armor.erl:13627
防具,3000757,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000757,,0,,0,src/conf/conf_armor.erl:13645
防具,3000758,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000758,,0,,0,src/conf/conf_armor.erl:13663
防具,3000759,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000759,,0,,0,src/conf/conf_armor.erl:13681
防具,3000760,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000760,,0,,0,src/conf/conf_armor.erl:13699
防具,3000761,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000761,,0,,0,src/conf/conf_armor.erl:13717
防具,3000762,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000762,,0,,0,src/conf/conf_armor.erl:13735
防具,3000763,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000763,,0,,0,src/conf/conf_armor.erl:13753
防具,3000764,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000764,,0,,0,src/conf/conf_armor.erl:13771
防具,3000765,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000765,,0,,0,src/conf/conf_armor.erl:13789
防具,3000766,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000766,,0,,0,src/conf/conf_armor.erl:13807
防具,3000767,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000767,,0,,0,src/conf/conf_armor.erl:13825
防具,3000768,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000768,,0,,0,src/conf/conf_armor.erl:13843
防具,3000769,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000769,,0,,0,src/conf/conf_armor.erl:13861
防具,3000770,拓荒胸甲,0,全职业,2,蓝/精良,槽位106,3000770,,0,,0,src/conf/conf_armor.erl:13879
防具,3000771,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000771,,0,,0,src/conf/conf_armor.erl:13897
防具,3000772,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000772,,0,,0,src/conf/conf_armor.erl:13915
防具,3000773,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000773,,0,,0,src/conf/conf_armor.erl:13933
防具,3000774,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000774,,0,,0,src/conf/conf_armor.erl:13951
防具,3000775,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000775,,0,,0,src/conf/conf_armor.erl:13969
防具,3000776,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000776,,0,,0,src/conf/conf_armor.erl:13987
防具,3000777,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000777,,0,,0,src/conf/conf_armor.erl:14005
防具,3000778,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000778,,0,,0,src/conf/conf_armor.erl:14023
防具,3000779,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000779,,0,,0,src/conf/conf_armor.erl:14041
防具,3000780,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000780,,0,,0,src/conf/conf_armor.erl:14059
防具,3000781,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000781,,0,,0,src/conf/conf_armor.erl:14077
防具,3000782,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000782,,0,,0,src/conf/conf_armor.erl:14095
防具,3000783,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000783,,0,,0,src/conf/conf_armor.erl:14113
防具,3000784,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000784,,0,,0,src/conf/conf_armor.erl:14131
防具,3000785,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000785,,0,,0,src/conf/conf_armor.erl:14149
防具,3000786,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000786,,0,,0,src/conf/conf_armor.erl:14167
防具,3000787,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000787,,0,,0,src/conf/conf_armor.erl:14185
防具,3000788,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000788,,0,,0,src/conf/conf_armor.erl:14203
防具,3000789,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000789,,0,,0,src/conf/conf_armor.erl:14221
防具,3000790,远征胸甲,0,全职业,2,蓝/精良,槽位106,3000790,,0,,0,src/conf/conf_armor.erl:14239
防具,3000791,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000791,,0,,0,src/conf/conf_armor.erl:14257
防具,3000792,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000792,,0,,0,src/conf/conf_armor.erl:14275
防具,3000793,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000793,,0,,0,src/conf/conf_armor.erl:14293
防具,3000794,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000794,,0,,0,src/conf/conf_armor.erl:14311
防具,3000795,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000795,,0,,0,src/conf/conf_armor.erl:14329
防具,3000796,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000796,,0,,0,src/conf/conf_armor.erl:14347
防具,3000797,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000797,,0,,0,src/conf/conf_armor.erl:14365
防具,3000798,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000798,,0,,0,src/conf/conf_armor.erl:14383
防具,3000799,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000799,,0,,0,src/conf/conf_armor.erl:14401
防具,3000800,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000800,,0,,0,src/conf/conf_armor.erl:14419
防具,3000801,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000801,,0,,0,src/conf/conf_armor.erl:14437
防具,3000802,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000802,,0,,0,src/conf/conf_armor.erl:14455
防具,3000803,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000803,,0,,0,src/conf/conf_armor.erl:14473
防具,3000804,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000804,,0,,0,src/conf/conf_armor.erl:14491
防具,3000805,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000805,,0,,0,src/conf/conf_armor.erl:14509
防具,3000806,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000806,,0,,0,src/conf/conf_armor.erl:14527
防具,3000807,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000807,,0,,0,src/conf/conf_armor.erl:14545
防具,3000808,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000808,,0,,0,src/conf/conf_armor.erl:14563
防具,3000809,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000809,,0,,0,src/conf/conf_armor.erl:14581
防具,3000810,破境胸甲,0,全职业,2,蓝/精良,槽位106,3000810,,0,,0,src/conf/conf_armor.erl:14599
防具,3000811,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000811,,0,,0,src/conf/conf_armor.erl:14617
防具,3000812,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000812,,0,,0,src/conf/conf_armor.erl:14635
防具,3000813,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000813,,0,,0,src/conf/conf_armor.erl:14653
防具,3000814,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000814,,0,,0,src/conf/conf_armor.erl:14671
防具,3000815,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000815,,0,,0,src/conf/conf_armor.erl:14689
防具,3000816,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000816,,0,,0,src/conf/conf_armor.erl:14707
防具,3000817,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000817,,0,,0,src/conf/conf_armor.erl:14725
防具,3000818,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000818,,0,,0,src/conf/conf_armor.erl:14743
防具,3000819,启程鞋子,0,全职业,2,蓝/精良,槽位107,3000819,,0,,0,src/conf/conf_armor.erl:14761
