item_id,服务端名称,多语言键,type,类型说明,quality,品质说明,获得去向,珍品,指令可获得,记录后台日志,param,来源
3000608,远征头盔,150146,104,头部,2,蓝/精良,1,0,1,1,68,src/conf/conf_item.erl:12277
3000609,远征头盔,150146,104,头部,2,蓝/精良,1,0,1,1,69,src/conf/conf_item.erl:12294
3000610,远征头盔,150146,104,头部,2,蓝/精良,1,0,1,1,70,src/conf/conf_item.erl:12311
3000611,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,71,src/conf/conf_item.erl:12328
3000612,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,72,src/conf/conf_item.erl:12345
3000613,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,73,src/conf/conf_item.erl:12362
3000614,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,74,src/conf/conf_item.erl:12379
3000615,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,75,src/conf/conf_item.erl:12396
3000616,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,76,src/conf/conf_item.erl:12413
3000617,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,77,src/conf/conf_item.erl:12430
3000618,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,78,src/conf/conf_item.erl:12447
3000619,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,79,src/conf/conf_item.erl:12464
3000620,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,80,src/conf/conf_item.erl:12481
3000621,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,81,src/conf/conf_item.erl:12498
3000622,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,82,src/conf/conf_item.erl:12515
3000623,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,83,src/conf/conf_item.erl:12532
3000624,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,84,src/conf/conf_item.erl:12549
3000625,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,85,src/conf/conf_item.erl:12566
3000626,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,86,src/conf/conf_item.erl:12583
3000627,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,87,src/conf/conf_item.erl:12600
3000628,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,88,src/conf/conf_item.erl:12617
3000629,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,89,src/conf/conf_item.erl:12634
3000630,破境头盔,150153,104,头部,2,蓝/精良,1,0,1,1,90,src/conf/conf_item.erl:12651
3000631,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,1,src/conf/conf_item.erl:12668
3000632,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,2,src/conf/conf_item.erl:12685
3000633,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,3,src/conf/conf_item.erl:12702
3000634,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,4,src/conf/conf_item.erl:12719
3000635,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,5,src/conf/conf_item.erl:12736
3000636,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,6,src/conf/conf_item.erl:12753
3000637,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,7,src/conf/conf_item.erl:12770
3000638,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,8,src/conf/conf_item.erl:12787
3000639,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,9,src/conf/conf_item.erl:12804
3000640,启程披风,150119,105,披风,2,蓝/精良,1,0,1,1,10,src/conf/conf_item.erl:12821
3000641,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,11,src/conf/conf_item.erl:12838
3000642,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,12,src/conf/conf_item.erl:12855
3000643,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,13,src/conf/conf_item.erl:12872
3000644,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,14,src/conf/conf_item.erl:12889
3000645,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,15,src/conf/conf_item.erl:12906
3000646,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,16,src/conf/conf_item.erl:12923
3000647,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,17,src/conf/conf_item.erl:12940
3000648,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,18,src/conf/conf_item.erl:12957
3000649,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,19,src/conf/conf_item.erl:12974
3000650,寻路披风,150126,105,披风,2,蓝/精良,1,0,1,1,20,src/conf/conf_item.erl:12991
3000651,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,21,src/conf/conf_item.erl:13008
3000652,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,22,src/conf/conf_item.erl:13025
3000653,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,23,src/conf/conf_item.erl:13042
3000654,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,24,src/conf/conf_item.erl:13059
3000655,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,25,src/conf/conf_item.erl:13076
3000656,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,26,src/conf/conf_item.erl:13093
3000657,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,27,src/conf/conf_item.erl:13110
3000658,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,28,src/conf/conf_item.erl:13127
3000659,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,29,src/conf/conf_item.erl:13144
3000660,远行披风,150133,105,披风,2,蓝/精良,1,0,1,1,30,src/conf/conf_item.erl:13161
3000661,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,31,src/conf/conf_item.erl:13178
3000662,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,32,src/conf/conf_item.erl:13195
3000663,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,33,src/conf/conf_item.erl:13212
3000664,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,34,src/conf/conf_item.erl:13229
3000665,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,35,src/conf/conf_item.erl:13246
3000666,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,36,src/conf/conf_item.erl:13263
3000667,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,37,src/conf/conf_item.erl:13280
3000668,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,38,src/conf/conf_item.erl:13297
3000669,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,39,src/conf/conf_item.erl:13314
3000670,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,40,src/conf/conf_item.erl:13331
3000671,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,41,src/conf/conf_item.erl:13348
3000672,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,42,src/conf/conf_item.erl:13365
3000673,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,43,src/conf/conf_item.erl:13382
3000674,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,44,src/conf/conf_item.erl:13399
3000675,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,45,src/conf/conf_item.erl:13416
3000676,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,46,src/conf/conf_item.erl:13433
3000677,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,47,src/conf/conf_item.erl:13450
3000678,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,48,src/conf/conf_item.erl:13467
3000679,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,49,src/conf/conf_item.erl:13484
3000680,拓荒披风,150140,105,披风,2,蓝/精良,1,0,1,1,50,src/conf/conf_item.erl:13501
3000681,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,51,src/conf/conf_item.erl:13518
3000682,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,52,src/conf/conf_item.erl:13535
3000683,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,53,src/conf/conf_item.erl:13552
3000684,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,54,src/conf/conf_item.erl:13569
3000685,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,55,src/conf/conf_item.erl:13586
3000686,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,56,src/conf/conf_item.erl:13603
3000687,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,57,src/conf/conf_item.erl:13620
3000688,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,58,src/conf/conf_item.erl:13637
3000689,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,59,src/conf/conf_item.erl:13654
3000690,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,60,src/conf/conf_item.erl:13671
3000691,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,61,src/conf/conf_item.erl:13688
3000692,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,62,src/conf/conf_item.erl:13705
3000693,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,63,src/conf/conf_item.erl:13722
3000694,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,64,src/conf/conf_item.erl:13739
3000695,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,65,src/conf/conf_item.erl:13756
3000696,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,66,src/conf/conf_item.erl:13773
3000697,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,67,src/conf/conf_item.erl:13790
3000698,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,68,src/conf/conf_item.erl:13807
3000699,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,69,src/conf/conf_item.erl:13824
3000700,远征披风,150147,105,披风,2,蓝/精良,1,0,1,1,70,src/conf/conf_item.erl:13841
3000701,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,71,src/conf/conf_item.erl:13858
3000702,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,72,src/conf/conf_item.erl:13875
3000703,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,73,src/conf/conf_item.erl:13892
3000704,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,74,src/conf/conf_item.erl:13909
3000705,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,75,src/conf/conf_item.erl:13926
3000706,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,76,src/conf/conf_item.erl:13943
3000707,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,77,src/conf/conf_item.erl:13960
3000708,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,78,src/conf/conf_item.erl:13977
3000709,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,79,src/conf/conf_item.erl:13994
3000710,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,80,src/conf/conf_item.erl:14011
3000711,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,81,src/conf/conf_item.erl:14028
3000712,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,82,src/conf/conf_item.erl:14045
3000713,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,83,src/conf/conf_item.erl:14062
3000714,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,84,src/conf/conf_item.erl:14079
3000715,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,85,src/conf/conf_item.erl:14096
3000716,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,86,src/conf/conf_item.erl:14113
3000717,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,87,src/conf/conf_item.erl:14130
3000718,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,88,src/conf/conf_item.erl:14147
3000719,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,89,src/conf/conf_item.erl:14164
3000720,破境披风,150154,105,披风,2,蓝/精良,1,0,1,1,90,src/conf/conf_item.erl:14181
3000721,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,1,src/conf/conf_item.erl:14198
3000722,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,2,src/conf/conf_item.erl:14215
3000723,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,3,src/conf/conf_item.erl:14232
3000724,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,4,src/conf/conf_item.erl:14249
3000725,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,5,src/conf/conf_item.erl:14266
3000726,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,6,src/conf/conf_item.erl:14283
3000727,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,7,src/conf/conf_item.erl:14300
3000728,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,8,src/conf/conf_item.erl:14317
3000729,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,9,src/conf/conf_item.erl:14334
3000730,启程胸甲,150120,106,胸部,2,蓝/精良,1,0,1,1,10,src/conf/conf_item.erl:14351
3000731,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,11,src/conf/conf_item.erl:14368
3000732,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,12,src/conf/conf_item.erl:14385
3000733,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,13,src/conf/conf_item.erl:14402
3000734,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,14,src/conf/conf_item.erl:14419
3000735,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,15,src/conf/conf_item.erl:14436
3000736,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,16,src/conf/conf_item.erl:14453
3000737,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,17,src/conf/conf_item.erl:14470
3000738,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,18,src/conf/conf_item.erl:14487
3000739,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,19,src/conf/conf_item.erl:14504
3000740,寻路胸甲,150127,106,胸部,2,蓝/精良,1,0,1,1,20,src/conf/conf_item.erl:14521
3000741,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,21,src/conf/conf_item.erl:14538
3000742,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,22,src/conf/conf_item.erl:14555
3000743,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,23,src/conf/conf_item.erl:14572
3000744,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,24,src/conf/conf_item.erl:14589
3000745,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,25,src/conf/conf_item.erl:14606
3000746,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,26,src/conf/conf_item.erl:14623
3000747,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,27,src/conf/conf_item.erl:14640
3000748,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,28,src/conf/conf_item.erl:14657
3000749,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,29,src/conf/conf_item.erl:14674
3000750,远行胸甲,150134,106,胸部,2,蓝/精良,1,0,1,1,30,src/conf/conf_item.erl:14691
3000751,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,31,src/conf/conf_item.erl:14708
3000752,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,32,src/conf/conf_item.erl:14725
3000753,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,33,src/conf/conf_item.erl:14742
3000754,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,34,src/conf/conf_item.erl:14759
3000755,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,35,src/conf/conf_item.erl:14776
3000756,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,36,src/conf/conf_item.erl:14793
3000757,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,37,src/conf/conf_item.erl:14810
3000758,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,38,src/conf/conf_item.erl:14827
3000759,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,39,src/conf/conf_item.erl:14844
3000760,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,40,src/conf/conf_item.erl:14861
3000761,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,41,src/conf/conf_item.erl:14878
3000762,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,42,src/conf/conf_item.erl:14895
3000763,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,43,src/conf/conf_item.erl:14912
3000764,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,44,src/conf/conf_item.erl:14929
3000765,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,45,src/conf/conf_item.erl:14946
3000766,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,46,src/conf/conf_item.erl:14963
3000767,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,47,src/conf/conf_item.erl:14980
3000768,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,48,src/conf/conf_item.erl:14997
3000769,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,49,src/conf/conf_item.erl:15014
3000770,拓荒胸甲,150141,106,胸部,2,蓝/精良,1,0,1,1,50,src/conf/conf_item.erl:15031
3000771,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,51,src/conf/conf_item.erl:15048
3000772,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,52,src/conf/conf_item.erl:15065
3000773,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,53,src/conf/conf_item.erl:15082
3000774,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,54,src/conf/conf_item.erl:15099
3000775,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,55,src/conf/conf_item.erl:15116
3000776,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,56,src/conf/conf_item.erl:15133
3000777,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,57,src/conf/conf_item.erl:15150
3000778,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,58,src/conf/conf_item.erl:15167
3000779,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,59,src/conf/conf_item.erl:15184
3000780,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,60,src/conf/conf_item.erl:15201
3000781,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,61,src/conf/conf_item.erl:15218
3000782,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,62,src/conf/conf_item.erl:15235
3000783,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,63,src/conf/conf_item.erl:15252
3000784,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,64,src/conf/conf_item.erl:15269
3000785,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,65,src/conf/conf_item.erl:15286
3000786,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,66,src/conf/conf_item.erl:15303
3000787,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,67,src/conf/conf_item.erl:15320
3000788,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,68,src/conf/conf_item.erl:15337
3000789,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,69,src/conf/conf_item.erl:15354
3000790,远征胸甲,150148,106,胸部,2,蓝/精良,1,0,1,1,70,src/conf/conf_item.erl:15371
3000791,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,71,src/conf/conf_item.erl:15388
3000792,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,72,src/conf/conf_item.erl:15405
3000793,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,73,src/conf/conf_item.erl:15422
3000794,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,74,src/conf/conf_item.erl:15439
3000795,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,75,src/conf/conf_item.erl:15456
3000796,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,76,src/conf/conf_item.erl:15473
3000797,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,77,src/conf/conf_item.erl:15490
3000798,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,78,src/conf/conf_item.erl:15507
3000799,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,79,src/conf/conf_item.erl:15524
3000800,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,80,src/conf/conf_item.erl:15541
3000801,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,81,src/conf/conf_item.erl:15558
3000802,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,82,src/conf/conf_item.erl:15575
3000803,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,83,src/conf/conf_item.erl:15592
3000804,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,84,src/conf/conf_item.erl:15609
3000805,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,85,src/conf/conf_item.erl:15626
3000806,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,86,src/conf/conf_item.erl:15643
3000807,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,87,src/conf/conf_item.erl:15660
3000808,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,88,src/conf/conf_item.erl:15677
3000809,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,89,src/conf/conf_item.erl:15694
3000810,破境胸甲,150155,106,胸部,2,蓝/精良,1,0,1,1,90,src/conf/conf_item.erl:15711
3000811,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,1,src/conf/conf_item.erl:15728
3000812,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,2,src/conf/conf_item.erl:15745
3000813,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,3,src/conf/conf_item.erl:15762
3000814,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,4,src/conf/conf_item.erl:15779
3000815,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,5,src/conf/conf_item.erl:15796
3000816,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,6,src/conf/conf_item.erl:15813
3000817,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,7,src/conf/conf_item.erl:15830
3000818,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,8,src/conf/conf_item.erl:15847
3000819,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,9,src/conf/conf_item.erl:15864
3000820,启程鞋子,150121,107,脚,2,蓝/精良,1,0,1,1,10,src/conf/conf_item.erl:15881
3000821,寻路鞋子,150128,107,脚,2,蓝/精良,1,0,1,1,11,src/conf/conf_item.erl:15898
3000822,寻路鞋子,150128,107,脚,2,蓝/精良,1,0,1,1,12,src/conf/conf_item.erl:15915
3000823,寻路鞋子,150128,107,脚,2,蓝/精良,1,0,1,1,13,src/conf/conf_item.erl:15932
3000824,寻路鞋子,150128,107,脚,2,蓝/精良,1,0,1,1,14,src/conf/conf_item.erl:15949
3000825,寻路鞋子,150128,107,脚,2,蓝/精良,1,0,1,1,15,src/conf/conf_item.erl:15966
3000826,寻路鞋子,150128,107,脚,2,蓝/精良,1,0,1,1,16,src/conf/conf_item.erl:15983
3000827,寻路鞋子,150128,107,脚,2,蓝/精良,1,0,1,1,17,src/conf/conf_item.erl:16000
